SMILES,Valid,QED,MW,logP,RotB,TPSA,HBD,HBA,Adherence,Weight,Model,Prompt,Temperature,TopP
CCNCCc1ccc(-c2csc(NC(=O)c3ccccc3N(C)S(=O)(=O)c3cccs3)n2)cc1CC(=O)Nc1cccccc(C2CCCC[NH2+]2)ccc1OC(CSCc1c(F)cccc1Cl)Nc1ccccc1C(F)(F)F,True,0.025304141413468536,1173.8669999999995,12.756699999999984,22,158.37,5,11,False,1.0,ChemGPT-4.7M,amino_aliphatic,1.0,0.9
C#CC=CC=CCCC=CC=CC([O-])OCc1c(NC(=O)C[NH+]2CCC(C(=O)NC(C)C(=O)Nc3cccc(C(=O)NCC(C)C)c3)CC2)cccc1C(=O)NCCCc1c(CNCC)ccc(O)c1C(O)CC1CCCC1,True,0.016157466022306253,1070.3859999999997,6.081800000000014,30,234.71999999999997,9,10,False,1.0,ChemGPT-4.7M,amino_aliphatic,1.0,0.9
C=CC=CC=CC=c1ccccc1=CC=CC=Cc1ccccc1C(C)CCC[NH2+]CC(c1ccc(OC[SH]2C(C(=O)N3CCCc4cc(C(=O)c5nccn5CNCC)ccc43)=CC=C2c2ccn[nH]2)c(C)c1)c1ccc(Cl)cc1Cl,True,0.019576220199297233,1150.3539999999994,12.683119999999983,25,121.75,4,7,False,1.0,ChemGPT-4.7M,amino_aliphatic,1.0,0.9
CC=CC=COCC1CN(C(=O)OC(C)(C)C)CCC1Oc1ccc(Cl)cc1C(C)(C)CCC(C)(C)CC([NH3+])CC(=O)Nc1ccc(F)cc1OC(C)CCNC(=O)C(CC(C)C)NC(=O)CNc1ccccc1CCNCC,True,0.02049304984818419,1119.9259999999997,10.771899999999995,31,196.23000000000002,6,10,False,1.0,ChemGPT-4.7M,amino_aliphatic,1.0,0.9
CCNCC(CO)c1cc(Br)c(F)cc1F,True,0.8174446885968214,294.13899999999995,2.4127,5,32.26,2,2,True,1.0,ChemGPT-4.7M,amino_aliphatic,1.0,0.9
CCNCC(O)CNC(=O)C1(C[NH3+])CC1COc1ccc(CCCNC(=O)NCC2(O)CCCC2)cc1OC(Nc1ccccc1Br)c1ccncccccc1CC1CC(OC)OC1(C)Cc1ccc(-c2cnccn2)nc1CCN,True,0.018736673933172767,1190.3190000000004,6.314800000000013,29,276.88999999999993,9,15,False,1.0,ChemGPT-4.7M,amino_aliphatic,1.0,0.9
C=CC=CC=CC=CC=Cc1ccc(-c2c(-c3ccccc3F)ccc3ccccc23)cc1C(C)C[SH]1C(NC(=O)C(C)CN2NC(C)=CC2C(=O)NCCNCC)=Nc2ccc(C(=O)N3CCN(C(=O)[O-])CC3C(=O)[O-])cc21,True,0.030331051407007533,1085.3159999999993,7.13580000000001,20,201.67,5,11,False,1.0,ChemGPT-4.7M,amino_aliphatic,1.0,0.9
CCNCCOc1ccc(C=CC(=O)N2CCCCC2C[NH2+]C)cc1CCc1ccccc1OC=C(C)C=C(C#N)C(N)=NCCN(CCO)c1cc(OC)ccc1C(N)=[SH]OC(c1ccccc1CCOC)c1ccccc1N1CCC[NH2+]C1,True,0.0029411467680232673,1179.5869999999998,6.1881800000000124,32,226.60999999999996,7,12,False,1.0,ChemGPT-4.7M,amino_aliphatic,1.0,0.9
CCCCCCCCCCCCCCCCCCCCCCCC1CC(Nc2cc(-c3ccc(F)cc3)ncc2C(N)=O)CCN1C(=O)OC(C)(C)Cc1c(C=Nn2c(-c3cccc([N+](=O)[O-])c3)nc3ccccc3c2=O)cccc1OCNCC,True,0.010983034523433473,1178.5489999999995,16.10459999999997,37,209.2,3,13,False,1.0,ChemGPT-4.7M,amino_aliphatic,1.0,0.9
CCNCC(C)(C)C(=O)NC1CCN(C(=O)c2ccc(Br)cc2)CC1CCCCCCCCC(O)Cc1cccc(O)c1CCCCCCCCC([NH2+]CC)C1CCCCCCC1CNC(=O)c1cncn1CC(O)CCOC12CCOC1C2,True,0.027055785236057034,1232.5649999999994,10.598899999999995,38,204.11999999999998,7,11,False,1.0,ChemGPT-4.7M,amino_aliphatic,1.0,0.9
CCNCCOC(=O)CN(c1ccccc1)S(=O)(=O)c1ccc(F)cc1CC(C)CCCNC=CC(=NC(=NCC(C)COCCNC(=O)C(C)(C#N)Oc1ccc(Cl)cc1CC=CC=CC(CCF)NN)NN)C(F)(F)F,True,0.00480869097628606,1136.731,6.688380000000006,34,259.90999999999997,7,14,False,1.0,ChemGPT-4.7M,amino_aliphatic,1.0,0.9
CCNCOC(=O)c1ccc(Cl)ccc(N)ccc1Cc1cccc(NC(=O)COc2cccc(C#N)c2)c1CCCCCC(C)(C)CC=CC(=O)NCCCCCNC(=O)C=CC=CC(=O)NCC=CC=CC=CC=CC=O,True,0.008225931749445645,1094.7949999999994,10.380779999999998,34,230.83999999999997,6,11,False,1.0,ChemGPT-4.7M,amino_aliphatic,1.0,0.9
CCNCCOC(=O)c1sc2ncnc(Cl)c2c1OC(F)(F)F,True,0.47915230616257765,369.75200000000007,3.0096000000000007,6,73.34,1,7,True,1.0,ChemGPT-4.7M,amino_aliphatic,1.0,0.9
CCNCOc1cc(NC(=O)NC2CCOC2C2CC2)c(OC)cc1Cl,True,0.4746921894465812,383.8760000000002,2.9834000000000014,8,80.85000000000001,3,5,True,1.0,ChemGPT-4.7M,amino_aliphatic,1.0,0.9
CCCC(=O)NCCC=CC=CNCC1CCCCN1c1cc(Cl)ccc1NC(=O)CCc1c(Cc2cc(-c3nc4ccccc4n3Cc3ccc(CN(CC[NH3+])C(=O)CCN(C)c4ccccc4)cc3Cl)ccc2OCNCC)noc1C,True,0.015796349048924328,1180.3599999999994,10.884519999999993,31,189.76999999999998,5,12,False,1.0,ChemGPT-4.7M,amino_aliphatic,1.0,0.9
CCNCc1ccc(Cl)cc1N1CCN(c2ncccc2C#N)CC1CN(C(=O)COc1cccc(NC(=O)CCC(=O)[O-])c1)c1ccccc1CC1CCCC(C[NH3+])N1C(=O)c1cc(F)c(F)cc1[N+](=O)[O-],True,0.06855528926154872,1021.5229999999997,5.026480000000005,20,245.05,3,13,False,1.0,ChemGPT-4.7M,amino_aliphatic,1.0,0.9
C#CC=CC(N)=CS(=O)(=O)N(CCOCc1cc(F)ccc1C=CC(=O)NCC(O)(CC)CCc1cccccccc(CSc2nnc(-c3ccccc3)o2)c1COc1c(NC2CCCC2[NH2+]CCCNCC)cccc1OC)C(C)C,True,0.007587252054702012,1174.539999999999,9.2256,33,220.01,6,14,False,1.0,ChemGPT-4.7M,amino_aliphatic,1.0,0.9
CCNCC(C)OC(=O)C(C#N)(C(=O)[O-])c1ccc(OC(F)(F)F)cc1CCNC(NCC(C)(C)[NH+]1CCOCC1)=[NH+]Cc1ccc(OC2CCCCC2)cc1CC(C)CCCC1CC2C3C4CCC=CCC4(C2C)C3C1,True,0.027419996654227886,1074.4039999999989,6.014880000000008,24,172.40999999999997,5,9,False,1.0,ChemGPT-4.7M,amino_aliphatic,1.0,0.9
C#CC(=CC=CS(=O)(=O)N1CC(NC(=O)Cn2cc(Cl)c(CNCC)n2)C1)C(C)C,True,0.41318917486643086,453.99600000000027,1.5054999999999996,10,96.33,2,6,True,1.0,ChemGPT-4.7M,amino_aliphatic,1.0,0.9
CCNCc1ccc(SCC(=O)NC(C)C(=O)OC(C)(C)C)cc1CC(=O)C1(O)CCC2C3CCc4cc(O)ccc4C3CCC21CCC(C)NC(=O)NCc1ccc(C(=O)N(C2CC2)C(C)C(=O)[O-])cc1CC,True,0.04519288075094048,1037.3539999999996,6.792800000000006,22,226.53,6,12,False,1.0,ChemGPT-4.7M,amino_aliphatic,1.0,0.9
CCNCc1nc(C)c2c(n1)CCCCCC2CCCCCCCCCCCCNC(=O)C(CS)NC(=O)C(NC(=O)C(CS)NC(=O)CCCCCCCCCCCCCCOC(=O)CN(c1ccc([N+](=O)[O-])cc1C)S(C)(=O)=O)C(C)C,True,0.010713419657295905,1232.775999999999,10.769239999999993,45,261.03,7,15,False,1.0,ChemGPT-4.7M,amino_aliphatic,1.0,0.9
CCNOC(NCCc1ccccc1CC(C)Cc1cccc(OCC2(CBr)CCC2)c1OCc1cc2c(Nc3cccc(N(C)C(C)C)c3)nc(N3CC[NH+](C4CCC4)CC3)nc2s1)c1cc2ccccc2oc1=O,True,0.018813167925087557,1113.3009999999992,10.959599999999993,25,130.69,4,13,False,1.0,ChemGPT-4.7M,amino_aliphatic,1.0,0.9
CCNCC1CCC(OC2(C(C)(C)C)CCCC[NH2+]2)CC1CC(=O)Cc1c(C(=O)NCc2nc(-c3ccc(F)cc3)cs2)nn(-c2ccc(C)cc2C)c1COC(Cc1ccc([N+](=O)[O-])cc1)NCC=CC=C(O)C(=O)[O-],True,0.009566678974047813,1077.3339999999998,7.415340000000008,25,239.51,5,15,False,1.0,ChemGPT-4.7M,amino_aliphatic,1.0,0.9
CCNCC(C)CN(CC(C)C)C(=O)C[NH+]1CCC(CC(=O)[O-])C1CCCCCNC(=O)C(C)[NH2+]CCN1CCOCC1CCc1c2ncc3c(ccn3C(C)(C)C)c2c(Cc2ccccc2)n1N=Cc1ccc(Cl)c(C#N)c1CC,True,0.032938034369304786,1131.9729999999993,5.71198000000001,30,193.98999999999998,4,12,False,1.0,ChemGPT-4.7M,amino_aliphatic,1.0,0.9
CCNCOC(=O)C1CCC(C)C(C)C1c1ccc(-c2ccc(Cl)cn2)n1C(=O)NC(C)COC([O-])c1ccccc1Oc1c(Cl)cccc1[N+](=O)[O-],True,0.04319390545337911,767.6870000000001,7.455300000000008,14,169.91,2,11,False,1.0,ChemGPT-4.7M,amino_aliphatic,1.0,0.9
CCNCCOC(=O)c1c(C(F)(F)F)cc(N)nc1CCc1ccc(C(C)C)cc1C(=O)CC[NH2+]CCOCC(C)c1nc2ccc(Br)cc2c(=O)n1N=Cc1cc(Br)ccc1OCC(=O)Nc1ccccc1C(F)(F)F,True,0.013968073860910188,1203.895,9.467400000000001,25,205.73000000000002,4,13,False,1.0,ChemGPT-4.7M,amino_aliphatic,1.0,0.9
CCNCC(O)C([NH3+])C(=O)NC(CS)C(=O)NC(CCC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)[O-],True,0.0891454365000117,540.6430000000003,-4.7904,17,230.42,8,9,False,1.0,ChemGPT-4.7M,amino_aliphatic,1.0,0.9
CCNCc1cc(C(=O)NC(C)c2cccs2)nn1C(C)C1CC1CC=CC(=NC(=NCCN1CC(CC(=O)[O-])[NH2+]CC1=O)N1CC[NH+](C)CC1)C(=O)NCc1cccs1,True,0.07939508165088367,863.1479999999997,-0.3920999999999948,19,197.49999999999997,5,11,False,1.0,ChemGPT-4.7M,amino_aliphatic,1.0,0.9
CCNCCC(C1CCC1CC(C)(C)C(CC[NH3+])CCC(=O)NCCCS(C)(=O)=O)N1CCCC1=O,True,0.23442106684200514,529.8120000000005,1.998800000000005,18,123.22,3,5,False,1.0,ChemGPT-4.7M,amino_aliphatic,1.0,0.9
CC=CC[NH+]1CCCC(O)C1Cc1c(C(=O)N2CCN(c3nc(C)cc(N4CCOCC4)n3)CC2)cccc1N(C)C(=O)Nc1ccccc1Cc1c(OCNCC)cc(OC)c([N+](=O)[O-])c1C(=O)Nc1ccc(Br)cc1,True,0.020308937149837707,1120.1399999999999,6.247320000000008,19,221.53999999999996,5,14,False,1.0,ChemGPT-4.7M,amino_aliphatic,1.0,0.9
CCNCCC[NH2+]CC1CCCCCCC1CCN(CC)c1ccc(C=Cc2ccc(Cl)c(NC(C)=O)c2)cc1COC(=O)c1cc(C)ccc1NCC(=O)N(C)C1CCC(C)CC1CC=NC(=CS)CCNC(=O)CCCOCc1cccs1,True,0.008760050804958031,1223.1689999999996,12.972219999999982,34,170.30999999999997,6,12,False,1.0,ChemGPT-4.7M,amino_aliphatic,1.0,0.9
C=C(C)C=COCCc1c(Cl)cccc1CNC(NCCC1=CCCC1)OC1CCCC(C)CCCC1CC(C)[NH2+]CCCOC(=CC=CCN1C(=O)NCC1Oc1cc(CC2[NH2+]CCc3ccccc32)ccc1CNCC)c1ccc(Br)cc1,True,0.009118376834865952,1245.9739999999995,12.495399999999988,33,138.57,6,8,False,1.0,ChemGPT-4.7M,amino_aliphatic,1.0,0.9
C=CC=NCCCCCNC(=O)c1ccccc1OCc1cc(C2C(=O)C=C(Oc3ccccc3N)c3cc(O)c(O)cc32)ccc1C(C)Cc1cc(-c2ccccc2)ccc1CCC(=O)N(C)CCC(O)c1ccccc1CNCC,True,0.011885658014513849,1102.386,12.187799999999989,28,196.04,6,11,False,1.0,ChemGPT-4.7M,amino_aliphatic,1.0,0.9
C=CC(=CC=CCO[NH+]=C(N)C(C)(C)CCNc1c(C)cccc1CCc1cc(C=NNC(=S)Nc2ccccc2)ccc1Cc1cc(S(=O)(=O)c2c(-c3c(F)cccc3Cl)noc2C)ccc1CNCC)C(C)(C)C(C)C#N,True,0.0075283178587756015,1125.9019999999994,11.44181999999999,26,193.65999999999997,6,10,False,1.0,ChemGPT-4.7M,amino_aliphatic,1.0,0.9
CCCCCCNCOc1c(OCCc2ccccc2CNC(CNC(=O)Cc2c(F)cccc2Cl)Oc2c(CNCC)cccc2OCCNC(=O)NCc2cn(C)nn2)cccc1-c1noc(CN2C(=O)c3ccccc3C2=O)n1,True,0.013301731582464815,1143.7189999999994,7.422800000000006,33,250.24999999999994,6,17,False,1.0,ChemGPT-4.7M,amino_aliphatic,1.0,0.9
C=CC=CC=CC=CC=CCC=NN=CSCC(=O)Nc1c(C)cccc1Cc1cc(C2CN(C(=O)c3ccccc3)CCO2)ccc1C(=O)OCCc1c(NC(CC)CCCCCCC(=O)OC2C=CC(CCCNCC)C2)ccc(Cl)c1C[NH3+],True,0.006490169225589664,1208.0439999999994,13.489719999999984,36,187.66000000000003,4,12,False,1.0,ChemGPT-4.7M,amino_aliphatic,1.0,0.9
CCNCCc1ccc(C(=O)NCC(=O)NC(CSCc2ccccc2)CSCC([NH3+])C(=O)[O-])cc1CCCN(CC1(OCOC(=O)C=C(C)C(O)C(O)C(C)c2ccccc2CC)CCOC1)C(=O)c1ccc(Cl)cc1Cl,True,0.015615229171115895,1153.3019999999995,5.1726000000000125,33,243.52999999999994,6,14,False,1.0,ChemGPT-4.7M,amino_aliphatic,1.0,0.9
CCNCCOc1ccc(NC(=O)C2CC=CCC2C(=O)NCc2cccnc2)cc1CC(C)CC([NH2+]C(C)Cc1cccs1)C1=CC=C[SH]1COc1cc(OC)cc(-c2nc(C(=O)[O-])cs2)c1CCCCCCNC(=O)C=CC(C)=N,True,0.006758780949338129,1173.5819999999999,8.860070000000007,34,233.39,7,14,False,1.0,ChemGPT-4.7M,amino_aliphatic,1.0,0.9
CCNCC(C)Oc1ccccc1CNc1cccc(C#N)c1OC(CC=Cc1ccccc1)NCC(=O)NC(Cc1ccccc1)C(=O)NC1C(=O)OCC1c1ccccc1CCCCOC(=O)CN(CC)C(=O)Nc1cc(C)c(C#N)cc1C,True,0.013495073876941531,1164.4179999999992,9.406500000000001,31,245.26999999999995,6,14,False,1.0,ChemGPT-4.7M,amino_aliphatic,1.0,0.9
CCNCCn1cc(Br)cc1C(=O)N1CCCCCC1C[NH3+],True,0.7434801660969149,372.33100000000024,1.4868000000000001,6,64.91,2,3,True,1.0,ChemGPT-4.7M,amino_aliphatic,1.0,0.9
CCNCOC(=O)CC(C)Nc1ccc(Cl)c(C(=O)[O-])c1CC(=O)c1ccc(NC(=O)CCCC[NH3+])cc1CC(C)OCC[NH+](C)CCOc1ccccc1C#N,True,0.03436711248816788,808.3969999999999,2.193280000000004,26,210.98999999999998,5,11,False,1.0,ChemGPT-4.7M,amino_aliphatic,1.0,0.9
CC=CNC(=O)C[NH+]CCCC(=O)NCCC(=O)Nc1ccc(C(=O)NC2CCCCC2)cc1CCc1c(CCCCCCCCCCCCC=CCC[SH]2C=C(c3ccncc3)N=C2N2C(=O)C3C4CCC(C4)C3C2ONCC)ccc(O)c1C,True,0.012000737391129505,1198.673999999999,10.688319999999997,36,219.04999999999998,8,11,False,1.0,ChemGPT-4.7M,amino_aliphatic,1.0,0.9
CCNCOc1cccc(C2=C(O)C(=O)N(c3cccc(C#N)c3)C2c2ccc(OC)c(O)c2)c1OCC1CC[NH+](CC2CC=CCC2)CC1CN(C)c1ccc(-c2nnc(SCC=Cc3ccccc3)n2N)cc1OCC,True,0.01341250096912451,1073.3539999999991,8.844480000000006,23,197.92000000000002,5,15,False,1.0,ChemGPT-4.7M,amino_aliphatic,1.0,0.9
CCNCC(C)CC(=O)N1CC2CC3CC[NH+](C3)C2C1CCCOc1ccc(C2C(=C([O-])c3ccccc3)C(=O)C(=O)N2c2ccc(F)cc2)cc1CCCCCCC(C)Nc1cc(C)ccc1F,True,0.03167238449086671,944.2209999999997,7.99422000000001,22,118.48,3,7,False,1.0,ChemGPT-4.7M,amino_aliphatic,1.0,0.9
CCNCC1CCCC(O)(Cc2ccc(F)c(F)c2)C1COCC[NH2+]CC(O)C[NH+]1CCC(C(C)O)CC1CC(=O)NC(C)C(=O)NC(Cc1ccccc1)C(=O)N1CCCC1C(=O)N1CCCC1C(=O)NC(C=O)CCC(N)=O,True,0.03265536834969282,1126.398,-1.1971000000000016,30,291.08,10,12,False,1.0,ChemGPT-4.7M,amino_aliphatic,1.0,0.9
C#CC(Br)=C(Cl)C=CC(=O)NCC=CC=CC(=O)CC1=C(OC)C(C=CC(=O)NCCc2ccc(NC(=O)Nc3ccc(C(C)=O)cc3)cc2)=CC1=COCc1c(F)cccc1C(C[NH2+]CCCNCC)OC(C)C(C)C,True,0.009101781439368328,1137.6089999999992,9.716099999999999,31,189.79999999999995,6,9,False,1.0,ChemGPT-4.7M,amino_aliphatic,1.0,0.9
CCNCC1(C)C=Cc2c(c3ccccc3n2-c2cccc(-c3cccc(N(c4ccccc4-c4ccc5c(c4)c4ccccc4n5-c4ccc5ccccc5c4)c4cccc5ccccc45)c3)c2)C=Cc2ccccc21,True,0.14770225922137947,989.279,18.902199999999993,10,25.130000000000003,1,4,False,1.0,ChemGPT-4.7M,amino_aliphatic,1.0,0.9
CCNCC(C)CC(=O)N1CCCC(C(=O)NCC(C)(C)c2ncc(N)s2)C1Cc1ccc(C=NOC(=N)c2oc3c(C)cc(Cl)cc3c2[O-])cc1F,True,0.06951782126062278,767.348,5.901490000000006,14,181.99,4,11,False,1.0,ChemGPT-4.7M,amino_aliphatic,1.0,0.9
CCNCOc1ccc(NC(=O)CSCC(=O)NC2CC2)cc1Cc1cccc(-c2nnc(NC(=O)CCc3ccccc3)s2)c1COc1ccc(Br)c(C([NH3+])CCc2c(C)nn(C)c2C)c1CCOC(=O)C=CNC,True,0.011478903097445987,1137.2609999999995,7.689740000000008,29,227.35999999999996,6,15,False,1.0,ChemGPT-4.7M,amino_aliphatic,1.0,0.9
CCNOC(c1cc(OCc2ccccc2)cc(-c2ccc(Cl)cc2)c1)N1CCCCC1CCC1=C(c2ccc(C)s2)C(c2cc(Cl)cc(-c3cccc(F)c3)c2)n2nc(C)c(C=CC(=O)[O-])c2N1CC=CC=CN,True,0.04365979778605572,1063.16,13.407339999999978,20,120.94,2,11,False,1.0,ChemGPT-4.7M,amino_aliphatic,1.0,0.9
CCCCCCN=C(N=C(N)N=CNC(C)COCc1cc(F)ccc1CC(=O)OCC(=O)Nc1ccccc1C(=O)OCc1cc(NC(=O)NC2CCCCC2CN=CNS(=O)(=O)c2ccccc2)ccc1OCNCC)NCC1CCC[NH+]1C,True,0.009486776435213416,1211.497,5.580700000000009,32,303.45,9,13,False,1.0,ChemGPT-4.7M,amino_aliphatic,1.0,0.9
CCNCOC(=O)c1cccc(C(OCOc2ccc(Cl)cc2NC=CC=C(C=NCC(C)(C)C=CC=CC(=O)NCCNC=NC=NCSc2ccccc2C)NC(=O)COc2ccc(Cl)cc2)(C(C)[NH3+])C2CCCCC2)c1,True,0.0039569051936093995,1138.2969999999998,10.21102,32,213.0,6,12,False,1.0,ChemGPT-4.7M,amino_aliphatic,1.0,0.9
C=CC=COCCCCCCCCCCCC(NC(=O)CCC[NH+](CCC)CC(=O)Nc1ccc(Cl)c(C(=O)N(C)C)c1)C(=O)Nc1cc(C(=O)Nc2ccccc2F)ccc1OCc1ccccc1C1C(C(=O)[O-])C1(C)CNCC,True,0.014349886612105832,1136.8479999999997,8.845700000000003,37,211.76999999999998,6,10,False,1.0,ChemGPT-4.7M,amino_aliphatic,1.0,0.9
CCNCOc1ccc(C(=O)c2cc(-c3ccccc3)on2)cc1CCCCN(c1ccc(C(N)=[NH+]O)c(C)c1)C(C)CCCC(C)CC(O)CNS(=O)(=O)c1ccc(F)c(C#N)c1CC(=O)NC=CC=C[SH]=O,True,0.0032989762701361725,1054.3009999999997,5.397800000000006,30,264.17999999999995,8,13,False,1.0,ChemGPT-4.7M,amino_aliphatic,1.0,0.9
CCNCCN(CC)C(=O)N1CCC(C(=O)[O-])C(C)C1Cc1ccc(S(=O)(=O)N(CCC(=O)[O-])C(=O)C(F)(F)F)cc1CC(C)(C)[Si](C)(C)OCCCC(=O)OCC(=O)N1CCCCC1CCS(=O)(=O)NC,True,0.07221699407872315,1083.3319999999994,1.764800000000016,27,272.29999999999995,2,15,False,1.0,ChemGPT-4.7M,amino_aliphatic,1.0,0.9
CCNCc1ccc(NC(=O)C2CCCN2C(=O)C2CC[NH+](C(C)C(=O)Nc3cccc(C(=O)NC(C)C)c3C)CC2)cc1COc1ccc(OC)c(C(c2ccc(OC)c(OC)c2)[NH+]2CCC3(CC2)OCCO3)c1,True,0.07277005169551362,1034.3089999999993,4.610320000000012,20,183.89999999999992,6,11,False,1.0,ChemGPT-4.7M,amino_aliphatic,1.0,0.9
CCNCCCC(CC(C)OOC1CCCCC1CNc1c(Cl)c[nH+]cc1Cl)Oc1ccc(F)cc1CO,True,0.13033545170188687,573.5570000000001,5.973700000000007,16,86.12,3,6,False,1.0,ChemGPT-4.7M,amino_aliphatic,1.0,0.9
CCCCNS(=O)(=O)c1c(N)ncn1Cc1c(COC2CC[NH2+]C(C([O-])Oc3sccc3C(=O)N(CNCC)Cc3cc(C=CC(=O)[O-])cs3)C2c2ccccc2)ccc(NC(=O)COc2c(C)cc(Br)cc2C)c1C,True,0.02675135260576883,1161.2569999999994,5.1628600000000135,26,258.94,5,16,False,1.0,ChemGPT-4.7M,amino_aliphatic,1.0,0.9
CCNCCOC(=O)C1C=C(C2CC2)N(c2cc(F)c(F)c(F)c2)N1Cc1cc(N2CC[NH+](C)CC2)ccc1CC1([NH3+])CC1CC(c1ccc(Br)cc1F)[NH+](C)CC(C)(C)C[NH3+],True,0.05483964497030842,932.0029999999997,2.849900000000006,19,112.21,5,6,False,1.0,ChemGPT-4.7M,amino_aliphatic,1.0,0.9
CCNCCOc1ccccc1CNC(=O)c1sc2ncccc2c1NCN(CC(=O)Nc1ccc(Cl)c(C(F)(F)F)c1)C(=O)c1ccccc1C(=O)[O-],True,0.07582765602359709,782.2210000000002,5.400800000000005,16,164.82,4,10,False,1.0,ChemGPT-4.7M,amino_aliphatic,1.0,0.9
CCNCc1cccc(-c2noc(-c3ccc(CNC(=O)c4ccc5c(c4)OCCO5)cc3)n2)c1OC([O-])c1cc(Cl)cc(C(F)(F)F)c1NC(=O)C(F)(F)F,True,0.0902111761806315,805.1080000000003,6.825200000000005,12,159.9,3,10,False,1.0,ChemGPT-4.7M,amino_aliphatic,1.0,0.9
C=CC=CC=CNC(=O)C=Cc1cc(Br)ccc1OCc1cc(C(=O)N2CC[NH+](CCCNC(=O)C3CCN(C(=O)C4CCCCC4)CC3)CC2)ccc1CCc1c(C(O)CNCC)ccc(OC2CC[NH+](CC(C)C)CC2)c1F,True,0.02938626594538188,1167.3599999999992,6.728600000000009,26,158.42,6,8,False,1.0,ChemGPT-4.7M,amino_aliphatic,1.0,0.9
CCNCCOc1cc(C=NNC(=O)CSc2ccc(Cl)cc2)cc(Cl)c1OCc1ccccc1CC(C)C(NC(=O)C1CCC(C(=O)[O-])C1)C1=NC(C(=O)[O-])=C[SH]1CC(C)(C)CC=C(F)C=C(C)c1nnc(C2CC2)o1,True,0.010488765922438461,1133.2059999999997,8.270900000000008,28,232.58999999999997,4,15,False,1.0,ChemGPT-4.7M,amino_aliphatic,1.0,0.9
CCNCOc1cc(F)cc(-c2nccc3[nH]c(-c4n[nH]c5ccc(-c6cncc(C[NH+](C)CC)c6)nc45)nc23)c1Cc1cccc(OCC(=O)Nc2ccc(F)cc2)c1C#N,True,0.05423295814974638,834.9119999999998,6.3637800000000055,16,183.85,5,10,False,1.0,ChemGPT-4.7M,amino_aliphatic,1.0,0.9
CCNCN(c1cccc(C(N)=[NH2+])c1N)C1CCCCC1Cc1ccc(NC(=O)CN2C(=O)CSC2c2ccc(Cl)cc2)cc1Cl,True,0.08236351846433643,683.7300000000002,4.427600000000005,12,142.31,5,6,False,1.0,ChemGPT-4.7M,amino_aliphatic,1.0,0.9
CCNCc1cccc(NC(=O)C2CCC[NH2+]2)c1CCc1cc2nc3c(=O)[nH]c(=O)nc-3n(Cc3ccc(C)cc3CC)c2cc1CCCOC(=O)C=NN(C(=O)C=C(NC(=O)COc1ccc(CC)cc1)SC)c1ccc(F)cc1,True,0.010099858050172281,1120.3419999999994,6.658620000000011,25,235.67999999999995,5,14,False,1.0,ChemGPT-4.7M,amino_aliphatic,1.0,0.9
C=CC=CC1C(C(=O)N2CC(C[NH+](C)C)C(OC)C2)OCC(=O)N1CC1C(C(=O)NC(C)COCc2cc(CC(=O)NCc3ccccc3C[NH+]3CCOCC3)ccc2OCCNCC)CCCN1S(=O)(=O)c1c(C)noc1C,True,0.05007776596608225,1120.424999999999,0.0006399999999959771,27,229.28999999999996,5,14,False,1.0,ChemGPT-4.7M,amino_aliphatic,1.0,0.9
CCNOc1cc(F)ccc1C=NC(=NOCCC(C)NC(=O)C1Cc2ccccc2NC1COc1cc(C(=O)NC2CCCN(C(=O)CCCc3ccccc3)C2)cc(OC)c1OCCC(C)CCCN(C)C=O)c1ccccc1O,True,0.009590779123816149,1127.3689999999992,8.884400000000001,30,213.98,5,13,False,1.0,ChemGPT-4.7M,amino_aliphatic,1.0,0.9
CCNCC(=O)Nc1cccc(C(O)c2cc(Cl)ccc2Cl)c1CC=NN=C(NCC(CCc1ccccc1)C(C)(C)C)OOC(NC1CCN(c2ncncc2Cl)C1)C1CC1c1ccccc1CCCCCOCC=CC=CCO,True,0.004696972899446075,1165.7489999999998,11.616099999999987,31,187.07999999999998,6,13,False,1.0,ChemGPT-4.7M,amino_aliphatic,1.0,0.9
CCNOC(CCc1nc2ccccc2s1)OCc1c(F)cccc1Cl,True,0.4044939943536096,394.8990000000001,5.105400000000004,9,43.379999999999995,1,5,False,1.0,ChemGPT-4.7M,amino_aliphatic,1.0,0.9
CCCC(O)Cc1ccccc1OCC(=O)NCC(=O)OCC(=O)NC(C)CCCc1c(C(O)c2cc(Cl)sc2Cl)ncn1Cc1cc(NC(=O)c2ccc(-n3cccn3)c(OC(F)F)c2)ccc1NC(=O)C(C)CNCC,True,0.021249362883051192,1139.1199999999997,7.874200000000009,30,249.29,7,16,False,1.0,ChemGPT-4.7M,amino_aliphatic,1.0,0.9
C#CC=CC=CN=CNCCCCCCCCOc1cc(S(=O)(=O)N2CCC3OCC(=O)NC3C2)ccc1OCCCOc1c(OC)cc(-c2ccc(C(=O)Nc3cc(Cl)c(CCNC(=O)[O-])cc3C(N)=O)cc2)cc1OCNCC,True,0.008024030697829782,1154.7609999999995,5.954300000000006,33,282.63,6,15,False,1.0,ChemGPT-4.7M,amino_aliphatic,1.0,0.9
